ts_us,rss_kb,cpu_pct
1779299577955307,12552,0.0
1779299578272362,12552,0.0
1779299578585916,12552,0.0
1779299578900763,12552,0.0
1779299579214541,12552,0.0
1779299579527916,12552,0.0
1779299579842124,12552,0.0
1779299580154295,12552,0.0
1779299580468585,12552,0.0
1779299580781272,12552,0.0
1779299581095387,12552,0.0
1779299581411654,12552,0.0
1779299581726678,12552,0.0
1779299582040788,12552,0.0
1779299582355829,12552,0.0
1779299582669923,12552,0.0
1779299582984685,12552,0.0
1779299583301242,12552,0.0
1779299583615248,12552,0.0
1779299583929676,12552,0.0
1779299584243046,12552,0.0
1779299584556852,12552,0.0
1779299584870904,12552,0.0
1779299585184857,12552,0.0
1779299585498952,12552,0.0
1779299585811505,12552,0.0
1779299586124956,12552,0.0
1779299586442012,12552,0.0
1779299586757354,12552,0.0
1779299587073358,12552,0.0
1779299587388417,12552,0.0
1779299587703099,12552,0.0
1779299588016109,12552,0.0
1779299588331916,12552,0.0
1779299588644949,12552,0.0
1779299588958910,12552,0.0
1779299589272569,12552,0.0
1779299589587131,12552,0.0
1779299589900613,12552,0.0
1779299590213313,12552,0.0
1779299590526829,12552,0.0
1779299590840888,12552,0.0
1779299591152408,12552,0.0
1779299591469053,12552,0.0
1779299591786210,12552,0.0
1779299592104447,12552,0.0
1779299592418120,12552,0.0
1779299592732506,12552,0.0
1779299593047656,12552,0.0
1779299593361396,12552,0.0
1779299593674623,12552,0.0
1779299593987631,12552,0.0
1779299594299926,12552,0.0
1779299594614847,12552,0.0
1779299594927767,12552,0.0
1779299595240132,12552,0.0
1779299595554007,12552,0.0
1779299595867527,12552,0.0
1779299596179970,12552,0.0
1779299596494848,12552,0.0
1779299596808215,12552,0.0
1779299597120192,12552,0.0
1779299597432846,12552,0.0
1779299597748279,12552,0.0
1779299598064349,12552,0.0
1779299598377592,12552,0.0
1779299598694040,12552,0.0
1779299599008113,12552,0.0
1779299599321139,12552,0.0
1779299599635681,12552,0.0
1779299599948765,12552,0.0
1779299600260501,12552,0.0
1779299600573603,12552,0.0
1779299600886614,12552,0.0
1779299601203198,12552,0.0
1779299601514996,12552,0.0
1779299601827942,12552,0.0
1779299602140926,12552,0.0
1779299602454730,12552,0.0
1779299602767866,12552,0.0
1779299603080684,12552,0.0
1779299603392347,12552,0.0
1779299603705674,12552,0.0
1779299604019681,12552,0.0
1779299604333596,12552,0.0
1779299604648902,12552,0.0
1779299604965348,12552,0.0
1779299605281993,12552,0.0
1779299605595532,12552,0.0
1779299605910814,12552,0.0
1779299606227127,12552,0.0
1779299606544851,12552,0.0
1779299606859440,12552,0.0
1779299607174655,12552,0.0
1779299607488964,12552,0.0
1779299607801501,12552,0.0
1779299608116753,12552,0.0
1779299608429528,12552,0.0
1779299608743388,12552,0.0
1779299609056568,12552,0.0
1779299609369750,12552,0.0
1779299609684765,12552,0.0
1779299609998118,12552,0.0
1779299610313905,12552,0.0
1779299610627849,12552,0.0
1779299610943334,12552,0.0
1779299611257895,12552,0.0
1779299611572843,12552,0.0
1779299611887696,12552,0.0
1779299612199725,12552,0.0
1779299612516743,12552,0.0
1779299612831842,12552,0.0
1779299613148677,12552,0.0
1779299613465948,12552,0.0
1779299613783433,12552,0.0
1779299614096962,12552,0.0
1779299614413680,12552,0.0
1779299614726946,12552,0.0
1779299615040990,12552,0.0
1779299615356723,12552,0.0
1779299615671627,12552,0.0
1779299615989532,12552,0.0
1779299616305798,12552,0.0
1779299616621877,12552,0.0
1779299616937586,12552,0.0
1779299617250700,12552,0.0
1779299617566533,12552,0.0
1779299617881803,12552,0.0
1779299618195328,12552,0.0
1779299618511065,12552,0.0
1779299618826114,12552,0.0
1779299619144606,12552,0.0
1779299619457675,12552,0.0
1779299619770641,12552,0.0
1779299620087368,12552,0.0
1779299620402792,12552,0.0
1779299620716871,12552,0.0
1779299621032365,12552,0.0
1779299621349577,12552,0.0
1779299621662593,12552,0.0
1779299621975804,12552,0.0
1779299622288581,12552,0.0
1779299622600893,12552,0.0
1779299622913507,12552,0.0
1779299623225835,12552,0.0
1779299623540383,12552,0.0
1779299623855457,12552,0.0
1779299624168514,12552,0.0
1779299624483846,12552,0.0
1779299624798638,12552,0.0
1779299625115113,12552,0.0
1779299625430952,12552,0.0
1779299625745396,12552,0.0
1779299626059109,12552,0.0
1779299626373357,12552,0.0
1779299626687004,12552,0.0
1779299627001849,12552,0.0
1779299627314590,12552,0.0
1779299627626298,12552,0.0
1779299627939092,12552,0.0
1779299628254271,12552,0.0
1779299628570919,12552,0.0
1779299628886080,12552,0.0
1779299629201240,12552,0.0
1779299629514511,12552,0.0
1779299629828429,12552,0.0
1779299630145923,12552,0.0
1779299630460546,12552,0.0
1779299630775105,12552,0.0
1779299631088418,12552,0.0
1779299631400776,12552,0.0
1779299631712989,12552,0.0
1779299632027757,12552,0.0
1779299632341647,12552,0.0
1779299632655065,12552,0.0
1779299632966917,12552,0.0
1779299633282681,12552,0.0
1779299633598577,12552,0.0
1779299633911849,12552,0.0
1779299634225472,12552,0.0
1779299634537823,12552,0.0
1779299634854660,12552,0.0
1779299635168858,12552,0.0
1779299635482553,12552,0.0
1779299635796504,12552,0.0
1779299636111274,12552,0.0
1779299636425119,12552,0.0
1779299636738312,12552,0.0
1779299637051719,12552,0.0
1779299637367259,12552,0.0
1779299637680632,12552,0.0
1779299637993335,12552,0.0
1779299638309763,12552,0.0
1779299638621505,12552,0.0
1779299638935497,12552,0.0
1779299639248658,12552,0.0
1779299639564038,12552,0.0
1779299639877321,12552,0.0
1779299640190627,12552,0.0
1779299640504143,12552,0.0
1779299640819150,12552,0.0
1779299641130409,12552,0.0
1779299641443936,12552,0.0
1779299641763001,12552,0.0
1779299642074369,12552,0.0
1779299642387223,12552,0.0
1779299642701835,12552,0.0
1779299643022279,12552,0.0
1779299643334966,12552,0.0
1779299643647057,12552,0.0
1779299643961096,12552,0.0
1779299644273511,12552,0.0
1779299644587450,12552,0.0
1779299644901930,12552,0.0
1779299645216875,12552,0.0
1779299645534630,12552,0.0
1779299645847066,12552,0.0
1779299646160861,12552,0.0
1779299646474600,12552,0.0
1779299646790637,12552,0.0
1779299647104686,12552,0.0
1779299647418482,12552,0.0
1779299647734317,12552,0.0
1779299648050686,12552,0.0
1779299648365964,12552,0.0
1779299648677350,12552,0.0
1779299648991750,12552,0.0
1779299649304020,12552,0.0
1779299649621858,12552,0.0
1779299649937020,12552,0.0
1779299650249221,12552,0.0
1779299650560828,12552,0.0
1779299650873746,12552,0.0
1779299651186633,12552,0.0
1779299651499659,12552,0.0
1779299651812903,12552,0.0
1779299652129388,12552,0.0
1779299652441758,12552,0.0
1779299652755842,12552,0.0
1779299653069802,12552,0.0
1779299653382102,12552,0.0
1779299653696520,12552,0.0
1779299654009120,12552,0.0
1779299654325395,12552,0.0
1779299654641131,12552,0.0
1779299654954836,12552,0.0
1779299655268713,12552,0.0
1779299655581019,12552,0.0
1779299655894638,12552,0.0
1779299656206961,12552,0.0
1779299656518549,12552,0.0
1779299656834097,12552,0.0
1779299657147972,12552,0.0
1779299657461538,12552,0.0
1779299657774779,12552,0.0
1779299658089260,12552,0.0
1779299658401969,12552,0.0
1779299658716165,12552,0.0
1779299659029919,12552,0.0
1779299659343819,12552,0.0
1779299659658665,12552,0.0
1779299659971006,12552,0.0
1779299660284852,12552,0.0
1779299660598595,12552,0.0
1779299660911631,12552,0.0
1779299661226679,12552,0.0
1779299661538767,12552,0.0
1779299661851699,12552,0.0
1779299662165805,12552,0.0
1779299662480466,12552,0.0
1779299662793509,12552,0.0
1779299663107215,12552,0.0
1779299663420713,12552,0.0
1779299663732213,12552,0.0
1779299664045203,12552,0.0
1779299664361763,12552,0.0
1779299664678641,12552,0.0
1779299664993970,12552,0.0
1779299665309128,12552,0.0
1779299665622487,12552,0.0
1779299665934512,12552,0.0
1779299666249146,12552,0.0
1779299666563346,12552,0.0
1779299666880865,12552,0.0
1779299667195570,12552,0.0
1779299667508643,12552,0.0
1779299667823599,12552,0.0
1779299668138907,12552,0.0
1779299668451666,12552,0.0
1779299668764903,12552,0.0
1779299669077849,12552,0.0
1779299669391889,12552,0.0
1779299669705009,12552,0.0
1779299670019008,12552,0.0
1779299670332691,12552,0.0
1779299670646691,12552,0.0
1779299670961570,12552,0.0
1779299671276502,12552,0.0
1779299671589832,12552,0.0
1779299671904699,12552,0.0
1779299672218093,12552,0.0
1779299672531110,12552,0.0
1779299672846973,12552,0.0
1779299673162084,12552,0.0
1779299673480021,12552,0.0
1779299673793874,12552,0.0
1779299674105729,12552,0.0
1779299674417865,12552,0.0
1779299674732845,12552,0.0
1779299675047401,12552,0.0
1779299675362040,12552,0.0
1779299675674590,12552,0.0
1779299675988337,12552,0.0
1779299676301201,12552,0.0
1779299676614458,12552,0.0
1779299676927314,12552,0.0
1779299677244047,12552,0.0
1779299677560001,12552,0.0
1779299677872820,12552,0.0
1779299678185689,12552,0.0
1779299678503352,12552,0.0
1779299678816494,12552,0.0
1779299679132131,12552,0.0
1779299679446722,12552,0.0
1779299679762783,12552,0.0
1779299680074961,12552,0.0
1779299680389473,12552,0.0
1779299680701754,12552,0.0
1779299681017546,12552,0.0
1779299681330968,12552,0.0
1779299681644439,12552,0.0
1779299681956354,12552,0.0
1779299682272878,12552,0.0
1779299682590240,12552,0.0
1779299682902080,12552,0.0
1779299683216274,12552,0.0
1779299683530895,12552,0.0
1779299683844185,12552,0.0
1779299684157931,12552,0.0
1779299684471842,12552,0.0
1779299684784625,12552,0.0
1779299685099937,12552,0.0
1779299685413404,12552,0.0
1779299685727333,12552,0.0
1779299686046412,12552,0.0
1779299686361966,12552,0.0
1779299686675135,12552,0.0
1779299686987888,12552,0.0
1779299687304433,12552,0.0
1779299687618829,12552,0.0
1779299687935352,12552,0.0
1779299688250801,12552,0.0
1779299688564270,12552,0.0
1779299688878178,12552,0.0
1779299689194862,12552,0.0
1779299689509455,12552,0.0
1779299689821768,12552,0.0
1779299690136940,12552,0.0
1779299690450161,12552,0.0
1779299690763719,12552,0.0
1779299691079887,12552,0.0
1779299691392611,12552,0.0
1779299691704861,12552,0.0
1779299692017965,12552,0.0
1779299692334122,12552,0.0
1779299692651224,12552,0.0
1779299692967364,12552,0.0
1779299693282347,12552,0.0
1779299693595443,12552,0.0
1779299693909148,12552,0.0
1779299694223696,12552,0.0
1779299694541183,12552,0.0
1779299694856618,12552,0.0
1779299695171928,12552,0.0
1779299695486665,12552,0.0
1779299695800308,12552,0.0
1779299696115397,12552,0.0
1779299696429584,12552,0.0
1779299696742484,12552,0.0
1779299697057569,12552,0.0
1779299697373309,12552,0.0
1779299697687484,12552,0.0
1779299698001598,12552,0.0
1779299698316527,12552,0.0
1779299698629333,12552,0.0
1779299698941571,12552,0.0
1779299699253323,12552,0.0
1779299699567016,12552,0.0
1779299699883347,12552,0.0
1779299700197967,12552,0.0
1779299700510391,12552,0.0
1779299700821770,12552,0.0
1779299701134647,12552,0.0
1779299701447341,12552,0.0
1779299701762797,12552,0.0
1779299702076740,12552,0.0
1779299702389830,12552,0.0
1779299702704102,12552,0.0
1779299703017060,12552,0.0
1779299703331754,12552,0.0
1779299703645758,12552,0.0
1779299703958515,12552,0.0
1779299704271242,12552,0.0
1779299704585436,12552,0.0
1779299704899501,12552,0.0
1779299705213878,12552,0.0
1779299705527068,12552,0.0
1779299705839674,12552,0.0
1779299706151653,12552,0.0
1779299706465860,12552,0.0
1779299706783148,12552,0.0
1779299707097764,12552,0.0
1779299707413003,12552,0.0
1779299707730608,12552,0.0
1779299708046862,12552,0.0
1779299708360060,12552,0.0
1779299708671871,12552,0.0
1779299708985992,12552,0.0
1779299709298354,12552,0.0
1779299709612388,12552,0.0
1779299709925910,12552,0.0
1779299710238864,12552,0.0
1779299710551301,12552,0.0
1779299710867881,12552,0.0
1779299711181189,12552,0.0
1779299711499182,12552,0.0
1779299711814821,12552,0.0
1779299712129851,12552,0.0
1779299712442478,12552,0.0
1779299712753726,12552,0.0
1779299713069583,12552,0.0
1779299713382644,12552,0.0
1779299713694979,12552,0.0
1779299714009811,12552,0.0
1779299714322699,12552,0.0
1779299714634455,12552,0.0
1779299714947921,12552,0.0
1779299715259793,12552,0.0
1779299715574359,12552,0.0
1779299715889624,12552,0.0
1779299716202406,12552,0.0
1779299716517341,12552,0.0
1779299716831465,12552,0.0
1779299717145415,12552,0.0
1779299717458652,12552,0.0
1779299717771123,12552,0.0
1779299718082810,12552,0.0
1779299718398342,12552,0.0
1779299718711436,12552,0.0
1779299719024367,12552,0.0
1779299719338389,12552,0.0
1779299719652764,12552,0.0
1779299719967082,12552,0.0
1779299720282598,12552,0.0
1779299720595583,12552,0.0
1779299720912866,12552,0.0
1779299721226605,12552,0.0
1779299721539235,12552,0.0
1779299721854828,12552,0.0
1779299722167454,12552,0.0
1779299722484486,12552,0.0
1779299722796080,12552,0.0
1779299723109681,12552,0.0
1779299723426117,12552,0.0
1779299723741529,12552,0.0
1779299724054412,12552,0.0
1779299724367836,12552,0.0
1779299724683893,12552,0.0
1779299724998282,12552,0.0
1779299725314389,12552,0.0
1779299725632196,12552,0.0
1779299725948085,12552,0.0
1779299726263082,12552,0.0
1779299726575670,12552,0.0
1779299726890878,12552,0.0
1779299727204239,12552,0.0
1779299727520163,12552,0.0
1779299727833052,12552,0.0
1779299728146945,12552,0.0
1779299728460254,12552,0.0
1779299728773609,12552,0.0
1779299729086201,12552,0.0
1779299729398284,12552,0.0
1779299729712882,12552,0.0
1779299730026951,12552,0.0
1779299730343240,12552,0.0
1779299730654977,12552,0.0
1779299730968069,12552,0.0
1779299731283718,12552,0.0
1779299731598681,12552,0.0
1779299731910928,12552,0.0
1779299732223720,12552,0.0
1779299732538570,12552,0.0
1779299732851395,12552,0.0
1779299733167179,12552,0.0
1779299733485017,12552,0.0
1779299733799949,12552,0.0
1779299734112533,12552,0.0
1779299734429709,12552,0.0
1779299734747120,12552,0.0
1779299735061970,12552,0.0
1779299735376736,12552,0.0
1779299735690663,12552,0.0
1779299736007577,12552,0.0
1779299736321355,12552,0.0
1779299736633639,12552,0.0
1779299736945764,12552,0.0
1779299737260803,12552,0.0
1779299737572696,12552,0.0
1779299737888177,12552,0.0
1779299738204146,12552,0.0
1779299738520589,12552,0.0
1779299738836914,12552,0.0
1779299739151232,12552,0.0
1779299739464366,12552,0.0
1779299739779687,12552,0.0
1779299740091143,12552,0.0
1779299740407209,12552,0.0
1779299740723601,12552,0.0
1779299741039125,12552,0.0
1779299741355152,12552,0.0
1779299741668340,12552,0.0
1779299741982055,12552,0.0
1779299742295284,12552,0.0
1779299742610680,12552,0.0
1779299742928002,12552,0.0
1779299743243055,12552,0.0
1779299743558203,12552,0.0
1779299743873759,12552,0.0
1779299744187420,12552,0.0
1779299744499903,12552,0.0
1779299744810961,12552,0.0
1779299745124442,12552,0.0
1779299745440587,12552,0.0
1779299745754760,12552,0.0
1779299746069831,12552,0.0
1779299746381523,12552,0.0
1779299746694887,12552,0.0
1779299747008732,12552,0.0
1779299747322068,12552,0.0
1779299747635534,12552,0.0
1779299747949768,12552,0.0
1779299748262478,12552,0.0
1779299748579610,12552,0.0
1779299748892649,12552,0.0
1779299749206633,12552,0.0
1779299749520416,12552,0.0
1779299749834565,12552,0.0
1779299750147897,12552,0.0
1779299750460641,12552,0.0
1779299750773100,12552,0.0
1779299751086449,12552,0.0
1779299751399467,12552,0.0
1779299751714189,12552,0.0
1779299752026953,12552,0.0
1779299752338574,12552,0.0
1779299752650918,12552,0.0
1779299752964870,12552,0.0
1779299753276765,12552,0.0
1779299753589358,12552,0.0
1779299753904150,12552,0.0
1779299754215982,12552,0.0
1779299754532880,12552,0.0
1779299754847719,12552,0.0
1779299755160071,12552,0.0
1779299755472301,12552,0.0
1779299755787217,12552,0.0
1779299756103341,12552,0.0
1779299756417684,12552,0.0
1779299756731012,12552,0.0
1779299757043977,12552,0.0
1779299757355291,12552,0.0
1779299757670624,12552,0.0
1779299757984808,12552,0.0
1779299758297861,12552,0.0
1779299758612383,12552,0.0
1779299758928002,12552,0.0
1779299759241937,12552,0.0
1779299759554542,12552,0.0
1779299759872338,12552,0.0
1779299760189952,12552,0.0
1779299760504201,12552,0.0
1779299760817962,12552,0.0
1779299761131334,12552,0.0
1779299761447631,12552,0.0
1779299761761616,12552,0.0
1779299762075456,12552,0.0
1779299762389706,12552,0.0
1779299762702192,12552,0.0
1779299763016378,12552,0.0
1779299763329075,12552,0.0
1779299763644915,12552,0.0
1779299763958621,12552,0.0
1779299764270561,12552,0.0
1779299764585271,12552,0.0
1779299764901014,12552,0.0
1779299765213117,12552,0.0
1779299765527236,12552,0.0
1779299765839180,12552,0.0
1779299766152984,12552,0.0
1779299766467975,12552,0.0
1779299766786475,12552,0.0
1779299767099676,12552,0.0
1779299767413580,12552,0.0
1779299767729207,12552,0.0
1779299768044244,12552,0.0
1779299768357934,12552,0.0
1779299768671897,12552,0.0
1779299768986391,12552,0.0
1779299769301745,12552,0.0
1779299769615606,12552,0.0
1779299769928979,12552,0.0
1779299770241285,12552,0.0
1779299770554036,12552,0.0
1779299770867389,12552,0.0
1779299771180556,12552,0.0
1779299771495805,12552,0.0
1779299771811753,12552,0.0
1779299772127149,12552,0.0
1779299772441230,12552,0.0
1779299772755303,12552,0.0
1779299773070530,12552,0.0
1779299773384778,12552,0.0
1779299773699400,12552,0.0
1779299774017855,12552,0.0
1779299774329818,12552,0.0
1779299774643830,12552,0.0
1779299774956965,12552,0.0
1779299775270679,12552,0.0
1779299775584035,12552,0.0
1779299775896997,12552,0.0
1779299776210782,12552,0.0
1779299776523181,12552,0.0
1779299776839678,12552,0.0
1779299777153494,12552,0.0
1779299777469368,12552,0.0
1779299777784963,12552,0.0
1779299778097689,12552,0.0
1779299778411455,12552,0.0
1779299778724708,12552,0.0
1779299779039545,12552,0.0
1779299779353537,12552,0.0
1779299779667283,12552,0.0
1779299779982731,12552,0.0
1779299780296685,12552,0.0
1779299780609784,12552,0.0
1779299780922869,12552,0.0
1779299781236947,12552,0.0
1779299781550357,12552,0.0
1779299781863495,12552,0.0
1779299782178520,12552,0.0
1779299782493558,12552,0.0
1779299782808183,12552,0.0
1779299783122349,12552,0.0
1779299783436385,12552,0.0
1779299783751339,12552,0.0
1779299784066660,12552,0.0
1779299784380058,12552,0.0
1779299784696598,12552,0.0
1779299785011165,12552,0.0
1779299785325299,12552,0.0
1779299785640503,12552,0.0
1779299785954534,12552,0.0
1779299786269327,12552,0.0
1779299786582980,12552,0.0
1779299786896766,12552,0.0
1779299787209382,12552,0.0
1779299787525339,12552,0.0
1779299787838576,12552,0.0
1779299788150811,12552,0.0
1779299788464579,12552,0.0
1779299788777085,12552,0.0
1779299789090010,12552,0.0
1779299789402871,12552,0.0
1779299789715780,12552,0.0
1779299790028498,12552,0.0
1779299790342119,12552,0.0
1779299790658779,12552,0.0
1779299790972077,12552,0.0
1779299791284733,12552,0.0
1779299791597931,12552,0.0
1779299791911635,12552,0.0
1779299792224625,12552,0.0
1779299792536616,12552,0.0
1779299792852987,12552,0.0
1779299793166878,12552,0.0
1779299793489757,12552,0.0
1779299793802929,12552,0.0
1779299794116555,12552,0.0
1779299794429939,12552,0.0
1779299794744099,12552,0.0
1779299795056448,12552,0.0
1779299795370114,12552,0.0
1779299795681957,12552,0.0
1779299795999334,12552,0.0
1779299796314923,12552,0.0
1779299796632116,12552,0.0
1779299796944442,12552,0.0
1779299797259337,12552,0.0
1779299797573390,12552,0.0
1779299797887475,12552,0.0
1779299798200191,12552,0.0
1779299798516541,12552,0.0
1779299798830247,12552,0.0
1779299799145307,12552,0.0
1779299799458036,12552,0.0
1779299799772617,12552,0.0
1779299800086275,12552,0.0
1779299800398274,12552,0.0
1779299800710662,12552,0.0
1779299801024957,12552,0.0
1779299801337404,12552,0.0
1779299801651568,12552,0.0
1779299801964806,12552,0.0
1779299802279137,12552,0.0
1779299802596765,12552,0.0
1779299802911011,12552,0.0
1779299803223503,12552,0.0
1779299803538592,12552,0.0
1779299803852814,12552,0.0
1779299804170224,12552,0.0
1779299804484776,12552,0.0
1779299804797018,12552,0.0
1779299805111920,12552,0.0
1779299805426201,12552,0.0
1779299805741737,12552,0.0
1779299806057266,12552,0.0
1779299806371214,12552,0.0
1779299806687245,12552,0.0
1779299806999445,12552,0.0
1779299807313325,12552,0.0
1779299807626512,12552,0.0
1779299807939810,12552,0.0
1779299808254826,12552,0.0
1779299808569689,12552,0.0
1779299808880988,12552,0.0
1779299809194601,12552,0.0
1779299809507697,12552,0.0
1779299809821507,12552,0.0
1779299810133454,12552,0.0
1779299810445863,12552,0.0
1779299810759966,12552,0.0
1779299811077408,12552,0.0
1779299811390554,12552,0.0
1779299811704482,12552,0.0
1779299812017902,12552,0.0
1779299812333961,12552,0.0
1779299812647401,12552,0.0
1779299812962531,12552,0.0
1779299813278558,12552,0.0
1779299813591714,12552,0.0
1779299813907364,12552,0.0
1779299814221519,12552,0.0
1779299814535633,12552,0.0
1779299814850354,12552,0.0
1779299815167216,12552,0.0
1779299815479231,12552,0.0
1779299815793013,12552,0.0
1779299816107425,12552,0.0
1779299816422754,12552,0.0
1779299816738649,12552,0.0
1779299817058303,12552,0.0
1779299817374164,12552,0.0
1779299817687005,12552,0.0
1779299818000641,12552,0.0
1779299818316587,12552,0.0
1779299818629869,12552,0.0
1779299818946093,12552,0.0
1779299819260916,12552,0.0
1779299819573813,12552,0.0
1779299819887670,12552,0.0
1779299820203640,12552,0.0
1779299820515727,12552,0.0
1779299820829702,12552,0.0
1779299821145016,12552,0.0
1779299821458846,12552,0.0
1779299821777498,12552,0.0
1779299822092870,12552,0.0
1779299822407336,12552,0.0
1779299822722189,12552,0.0
1779299823036494,12552,0.0
1779299823350915,12552,0.0
1779299823663800,12552,0.0
1779299823979833,12552,0.0
1779299824296338,12552,0.0
1779299824610490,12552,0.0
1779299824923936,12552,0.0
1779299825236059,12552,0.0
1779299825552414,12552,0.0
1779299825866048,12552,0.0
1779299826181625,12552,0.0
1779299826497355,12552,0.0
1779299826810745,12552,0.0
1779299827126475,12552,0.0
1779299827441000,12552,0.0
1779299827754371,12552,0.0
1779299828066996,12552,0.0
1779299828382206,12552,0.0
1779299828694191,12552,0.0
1779299829007868,12552,0.0
1779299829320507,12552,0.0
1779299829634357,12552,0.0
1779299829949375,12552,0.0
1779299830264645,12552,0.0
1779299830579251,12552,0.0
1779299830892306,12552,0.0
1779299831204283,12552,0.0
1779299831519290,12552,0.0
1779299831833110,12552,0.0
1779299832150420,12552,0.0
1779299832466071,12552,0.0
1779299832779391,12552,0.0
1779299833093625,12552,0.0
1779299833406444,12552,0.0
1779299833720876,12552,0.0
1779299834035330,12552,0.0
1779299834347869,12552,0.0
1779299834664827,12552,0.0
1779299834979043,12552,0.0
1779299835292891,12552,0.0
1779299835609155,12552,0.0
1779299835920779,12552,0.0
1779299836236941,12552,0.0
1779299836552961,12552,0.0
1779299836865929,12552,0.0
1779299837178917,12552,0.0
1779299837492561,12552,0.0
1779299837806115,12552,0.0
1779299838122680,12552,0.0
1779299838438598,12552,0.0
1779299838752207,12552,0.0
1779299839067769,12552,0.0
1779299839381369,12552,0.0
1779299839695656,12552,0.0
1779299840007922,12552,0.0
1779299840321668,12552,0.0
1779299840634976,12552,0.0
1779299840949165,12552,0.0
1779299841267822,12552,0.0
1779299841579247,12552,0.0
1779299841892310,12552,0.0
1779299842204621,12552,0.0
1779299842516618,12552,0.0
1779299842830129,12552,0.0
1779299843141994,12552,0.0
1779299843453311,12552,0.0
1779299843768081,12552,0.0
1779299844080749,12552,0.0
1779299844395905,12552,0.0
1779299844709397,12552,0.0
1779299845020626,12552,0.0
1779299845338069,12552,0.0
1779299845652943,12552,0.0
1779299845965346,12552,0.0
1779299846280128,12552,0.0
1779299846593204,12552,0.0
1779299846907410,12552,0.0
1779299847219544,12552,0.0
1779299847533120,12552,0.0
1779299847851228,12552,0.0
1779299848165412,12552,0.0
1779299848480164,12552,0.0
1779299848796476,12552,0.0
1779299849110015,12552,0.0
1779299849424329,12552,0.0
1779299849737420,12552,0.0
1779299850051198,12552,0.0
1779299850365966,12552,0.0
1779299850678598,12552,0.0
1779299850991173,12552,0.0
1779299851303876,12552,0.0
1779299851615723,12552,0.0
1779299851930662,12552,0.0
1779299852243682,12552,0.0
1779299852558647,12552,0.0
1779299852871150,12552,0.0
1779299853184189,12552,0.0
1779299853498084,12552,0.0
1779299853813468,12552,0.0
1779299854126206,12552,0.0
1779299854438939,12552,0.0
1779299854754530,12552,0.0
1779299855066695,12552,0.0
1779299855381428,12552,0.0
1779299855694106,12552,0.0
1779299856010112,12552,0.0
1779299856325443,12552,0.0
1779299856639096,12552,0.0
1779299856952585,12552,0.0
1779299857265400,12552,0.0
1779299857580873,12552,0.0
1779299857896416,12552,0.0
1779299858211458,12552,0.0
1779299858526275,12552,0.0
1779299858840404,12552,0.0
1779299859153979,12552,0.0
1779299859467881,12552,0.0
1779299859781464,12552,0.0
1779299860094142,12552,0.0
1779299860406836,12552,0.0
1779299860720440,12552,0.0
1779299861035736,12552,0.0
1779299861349042,12552,0.0
1779299861662936,12552,0.0
1779299861975811,12552,0.0
1779299862288900,12552,0.0
1779299862603102,12552,0.0
1779299862915883,12552,0.0
1779299863229953,12552,0.0
1779299863543234,12552,0.0
1779299863859205,12552,0.0
1779299864174473,12552,0.0
1779299864490236,12552,0.0
1779299864805401,12552,0.0
1779299865121676,12552,0.0
1779299865439398,12552,0.0
1779299865757131,12552,0.0
1779299866073970,12552,0.0
1779299866389951,12552,0.0
1779299866703544,12552,0.0
1779299867016822,12552,0.0
1779299867329854,12552,0.0
1779299867645341,12552,0.0
1779299867958696,12552,0.0
1779299868273492,12552,0.0
1779299868589085,12552,0.0
1779299868903656,12552,0.0
1779299869215947,12552,0.0
1779299869533977,12552,0.0
1779299869847908,12552,0.0
1779299870159482,12552,0.0
1779299870471867,12552,0.0
1779299870789905,12552,0.0
1779299871107111,12552,0.0
1779299871423904,12552,0.0
1779299871736723,12552,0.0
1779299872048680,12552,0.0
1779299872362607,12552,0.0
1779299872676818,12552,0.0
1779299872993400,12552,0.0
1779299873306162,12552,0.0
1779299873620143,12552,0.0
1779299873935216,12552,0.0
1779299874247197,12552,0.0
1779299874563438,12552,0.0
1779299874878618,12552,0.0
1779299875192435,12552,0.0
1779299875505310,12552,0.0
1779299875821504,12552,0.0
1779299876134663,12552,0.0
1779299876448793,12552,0.0
1779299876762159,12552,0.0
1779299877076494,12552,0.0
1779299877394962,12552,0.0
1779299877710258,12552,0.0
1779299878025494,12552,0.0
1779299878343000,12552,0.0
1779299878655676,12552,0.0
1779299878972303,12552,0.0
1779299879286260,12552,0.0
1779299879597719,12552,0.0
1779299879910579,12552,0.0
1779299880224952,12552,0.0
1779299880536543,12552,0.0
1779299880852994,12552,0.0
1779299881165863,12552,0.0
1779299881478533,12552,0.0
1779299881792399,12552,0.0
1779299882105738,12552,0.0
1779299882419663,12552,0.0
1779299882733891,12552,0.0
1779299883050212,12552,0.0
1779299883362830,12552,0.0
1779299883676537,12552,0.0
1779299883988909,12552,0.0
1779299884303734,12552,0.0
1779299884618221,12552,0.0
1779299884936128,12552,0.0
1779299885247474,12552,0.0
1779299885562768,12552,0.0
1779299885876004,12552,0.0
1779299886191988,12552,0.0
1779299886503670,12552,0.0
1779299886819313,12552,0.0
1779299887135134,12552,0.0
1779299887450883,12552,0.0
1779299887763538,12552,0.0
1779299888077065,12552,0.0
1779299888390995,12552,0.0
1779299888704447,12552,0.0
1779299889019614,12552,0.0
1779299889334752,12552,0.0
1779299889648641,12552,0.0
1779299889965632,12552,0.0
1779299890277961,12552,0.0
1779299890591714,12552,0.0
1779299890906229,12552,0.0
1779299891218782,12552,0.0
